t[s],AI 0 (V),AI 2 (V),AI 4 (V),AI 1 (A),AI 3 (A),AI 5 (A)
-1.02572,1623.44,-1182.58,-433.206,3.05176,-10.9863,-2.44141
-1.02568,1531.6,-1098.95,-435.571,2.44141,-10.9863,0
-1.02564,1555.95,-1089.35,-468.274,4.88281,-12.8174,3.66211
-1.0256,1578.49,-1079.47,-500.559,4.27246,-7.93457,1.83105
-1.02556,1520.88,-1061.79,-459.924,3.05176,-13.4277,1.83105
-1.02552,1529.51,-1005.43,-528.669,0,-14.6484,-1.83105
-1.02548,1580.3,-1015.73,-565.408,3.05176,-10.376,-3.05176
-1.02544,1605.49,-1001.95,-604.094,2.44141,-13.4277,-5.49316
-1.0254,1570.28,-971.755,-599.224,6.71387,-10.376,-1.2207
-1.02536,1581.14,-948.237,-638.049,1.83105,-12.207,0
-1.02532,1606.74,-949.629,-659.063,3.66211,-11.5967,1.2207
-1.02528,1604.79,-933.208,-672.144,9.15527,-6.10352,1.2207
-1.02524,1634.85,-929.729,-705.125,3.66211,-13.4277,-2.44141
-1.0252,1541.76,-850.408,-695.105,3.66211,-12.8174,-6.71387
-1.02516,1620.94,-889.233,-731.982,5.49316,-10.9863,-9.76563
-1.02512,1613.7,-871.978,-741.724,1.83105,-11.5967,-3.66211
-1.02508,1616.07,-858.618,-756.335,3.66211,-8.54492,-5.49316
-1.02504,1628.87,-848.459,-781.802,9.15527,-9.15527,3.05176
-1.025,1611.06,-838.162,-772.339,7.32422,-9.15527,1.83105
-1.02496,1610.08,-823.55,-787.646,6.71387,-9.76563,2.44141
-1.02492,1614.4,-813.948,-801.145,6.10352,-9.76563,0
-1.02488,1571.81,-806.016,-761.624,3.66211,-9.76563,-7.32422
-1.02484,1617.74,-791.265,-828.142,0.610352,-14.0381,-9.15527
-1.0248,1604.93,-778.601,-827.864,4.27246,-9.76563,-9.15527
-1.02476,1627.06,-777.627,-851.243,0.610352,-12.207,-4.88281
-1.02472,1551.5,-729.199,-823.271,9.15527,-6.71387,1.2207
-1.02468,1600.34,-742.837,-858.896,9.76563,-8.54492,-1.83105
-1.02464,1601.32,-740.889,-861.541,9.76563,-10.376,3.66211
-1.0246,1607.44,-734.905,-877.683,9.76563,-7.32422,0.610352
-1.02456,1559.15,-693.992,-864.463,-1.2207,-14.6484,-9.15527
-1.02452,1594.5,-699.836,-897.166,-2.44141,-12.207,-10.9863
-1.02448,1612.03,-694.827,-919.709,-1.2207,-15.8691,-11.5967
-1.02444,1601.32,-678.545,-923.745,3.05176,-11.5967,-10.376
-1.0244,1661.99,-685.642,-977.322,4.27246,-10.376,-9.76563
-1.02436,1617.88,-658.645,-960.205,9.15527,-7.93457,0
-1.02432,1601.32,-629.143,-975.513,9.76563,-7.32422,1.2207
-1.02428,1608.97,-630.952,-978.713,10.376,-7.93457,1.83105
-1.02424,1547.32,-585.308,-967.163,4.88281,-9.15527,-6.10352
-1.0242,1660.46,-620.654,-1038.97,3.05176,-11.5967,-9.15527
-1.02416,1584.62,-576.958,-1008.63,3.05176,-12.8174,-9.15527
-1.02412,1590.18,-560.537,-1031.59,1.2207,-14.0381,-10.9863
-1.02408,1582.81,-558.867,-1021.44,4.27246,-12.8174,-10.376
-1.02404,1599.79,-530.061,-1073.9,8.54492,-10.376,-4.88281
-1.024,1584.9,-513.779,-1074.18,6.71387,-10.376,-5.49316
-1.02396,1571.95,-493.323,-1081,6.10352,-11.5967,-3.66211
-1.02392,1523.53,-465.63,-1052.05,3.66211,-10.376,-7.32422
-1.02388,1572.93,-445.452,-1129.7,7.32422,-9.76563,-11.5967
-1.02384,1548.71,-430.701,-1118.29,6.71387,-11.5967,-13.4277
-1.0238,1520.6,-403.704,-1117.32,4.27246,-12.207,-12.8174
-1.02376,1595.89,-394.658,-1209.72,5.49316,-11.5967,-12.8174
-1.02372,1604.52,-424.856,-1176.18,1.2207,-13.4277,-13.4277
-1.02368,1539.53,-347.065,-1195.25,9.76563,-7.32422,-7.32422
-1.02364,1521.3,-328.696,-1196.64,4.88281,-14.0381,-8.54492
-1.0236,1490.27,-314.502,-1178.55,10.9863,-9.15527,-12.8174
-1.02356,1476.91,-249.236,-1232.82,10.9863,-10.376,-9.15527
-1.02352,1461.46,-242.139,-1223.77,8.54492,-10.376,-12.207
-1.02348,1481.08,-256.055,-1226.98,6.10352,-12.207,-12.8174
-1.02344,1414.42,-233.65,-1175.49,4.27246,-10.376,-10.9863
-1.0234,1533.96,-262.595,-1268.17,7.93457,-10.9863,-8.54492
-1.02336,1449.63,-191.206,-1260.1,5.49316,-9.15527,-9.76563
-1.02332,1446.71,-175.62,-1272.9,7.93457,-8.54492,-7.93457
-1.02328,1436.69,-170.471,-1266.5,7.32422,-9.76563,-8.54492
-1.02324,1419.43,-125.105,-1295.72,7.93457,-11.5967,-12.8174
-1.0232,1437.52,-124.688,-1314.79,7.93457,-10.9863,-16.4795
-1.02316,1384.92,-76.8164,-1309.64,5.49316,-9.76563,-14.0381
-1.02312,1394.94,-68.606,-1325.92,1.83105,-10.9863,-20.752
-1.02308,1384.64,-47.7319,-1338.58,6.71387,-10.376,-14.6484
-1.02304,1370.59,-42.583,-1327.03,9.15527,-7.93457,-11.5967
-1.023,1330.09,-1.3916,-1327.31,10.376,-6.10352,-9.76563
-1.02296,1349.99,22.5439,-1372.81,10.376,-6.71387,-8.54492
-1.02292,1332.18,50.2368,-1384.09,7.93457,-9.76563,-12.207
-1.02288,1328.14,61.9263,-1389.93,5.49316,-10.9863,-20.752
-1.02284,1238.66,159.478,-1405.1,4.27246,-10.376,-22.583
-1.0228,1306.02,122.043,-1429.45,4.27246,-10.9863,-21.3623
-1.02276,1379.63,121.765,-1508.22,7.93457,-11.5967,-17.7002
-1.02272,1329.4,132.063,-1460.21,9.15527,-9.76563,-15.8691
-1.02268,1278.88,192.18,-1470.51,12.207,-8.54492,-11.5967
-1.02264,1258.01,217.786,-1477.05,10.376,-6.10352,-9.76563
-1.0226,1240.47,253.828,-1494.86,10.376,-9.15527,-9.15527
-1.02256,1129.84,300.586,-1430.29,6.71387,-7.32422,-18.3105
-1.02252,1177.29,353.049,-1534.94,7.93457,-10.376,-21.3623
-1.02248,1211.39,323.965,-1537.02,5.49316,-9.76563,-21.3623
-1.02244,1180.36,365.991,-1547.32,5.49316,-7.32422,-25.0244
-1.0224,1075.57,429.031,-1511,5.49316,-10.9863,-18.3105
-1.02236,1153.08,412.053,-1563.33,10.9863,-5.49316,-12.8174
-1.02232,1134.99,439.05,-1574.46,12.207,-5.49316,-14.6484
-1.02228,1127.75,466.047,-1594.91,15.2588,-5.49316,-12.8174
-1.02224,1154.75,482.19,-1637.64,10.9863,-6.71387,-14.6484
-1.0222,967.998,572.227,-1545.51,5.49316,-7.32422,-18.9209
-1.02216,1062.07,545.786,-1607.86,8.54492,-6.71387,-17.7002
-1.02212,1032.43,575.845,-1607.44,7.93457,-9.76563,-27.4658
-1.02208,1109.94,575.984,-1691.49,9.15527,-10.9863,-20.1416
-1.02204,1111.61,594.771,-1711.95,9.76563,-6.10352,-12.207
-1.022,984.419,637.632,-1623.16,9.76563,-6.10352,-17.7002
-1.02196,964.937,659.758,-1624.42,12.207,-5.49316,-15.8691
-1.02192,906.489,690.652,-1597.56,14.0381,-1.83105,-10.376
-1.02188,900.088,725.024,-1630.96,10.376,-3.66211,-15.8691
-1.02184,920.127,711.943,-1632.35,7.93457,-6.10352,-20.752
-1.0218,906.35,720.571,-1628.59,10.376,-5.49316,-20.1416
-1.02176,901.897,725.024,-1627.2,11.5967,-6.71387,-18.3105
-1.02172,860.706,782.915,-1647.24,14.0381,-5.49316,-12.8174
-1.02168,865.298,759.814,-1625.95,12.8174,-5.49316,-18.3105
-1.02164,863.767,760.789,-1623.58,11.5967,-6.10352,-14.6484
-1.0216,838.718,784.863,-1624.56,11.5967,-7.32422,-15.8691
-1.02156,966.746,742.837,-1704.85,8.54492,-4.88281,-18.9209
-1.02152,814.644,811.165,-1625.67,10.376,-7.32422,-21.9727
-1.02148,806.99,811.304,-1619.13,7.93457,-7.93457,-23.8037
-1.02144,802.397,825.081,-1626.36,6.71387,-6.71387,-26.2451
-1.0214,682.441,886.868,-1575.85,10.9863,-7.93457,-19.5313
-1.02136,795.022,825.359,-1622.75,15.2588,-4.27246,-15.2588
-1.02132,758.005,855.557,-1615.23,16.4795,-0.610352,-14.6484
-1.02128,769.973,869.473,-1640.28,14.0381,-1.2207,-15.2588
-1.02124,813.113,833.152,-1638.33,6.71387,-6.71387,-17.7002
-1.0212,693.157,898.279,-1590.18,7.32422,-6.10352,-18.9209
-1.02116,703.176,913.308,-1616.76,5.49316,-4.27246,-22.583
-1.02112,687.729,920.823,-1608.55,7.32422,-3.66211,-24.4141
-1.02108,525.747,1005.71,-1539.25,12.207,-4.88281,-19.5313
-1.02104,633.457,924.163,-1552.33,13.4277,-3.66211,-14.0381
-1.021,624.829,968.555,-1592.41,16.4795,0,-11.5967
-1.02096,608.547,986.785,-1596.58,14.0381,-0.610352,-12.207
-1.02092,589.343,996.526,-1585.87,14.0381,-3.05176,-13.4277
-1.02088,464.934,1093.52,-1567.78,11.5967,-3.66211,-15.8691
-1.02084,562.068,1029.37,-1591.16,5.49316,-5.49316,-21.9727
-1.0208,517.954,1062.63,-1582.67,6.71387,-6.71387,-25.0244
-1.02076,511.831,1067.08,-1580.58,7.32422,-1.2207,-23.1934
-1.02072,502.229,1107.99,-1610.92,12.207,-0.610352,-18.9209
-1.02068,449.348,1110.92,-1561.1,12.207,-4.27246,-14.0381
-1.02064,449.905,1113.98,-1566.8,12.8174,-1.83105,-10.9863
-1.0206,420.82,1126.36,-1548.02,14.6484,0,-13.4277
-1.02056,378.376,1164.49,-1543.15,12.8174,-1.2207,-17.0898
-1.02052,389.927,1157.26,-1548.71,12.207,-4.27246,-22.583
-1.02048,363.486,1168.53,-1532.85,6.71387,-2.44141,-20.752
-1.02044,341.36,1190.1,-1531.6,6.10352,-4.27246,-25.0244
-1.0204,405.791,1158.09,-1558.18,15.2588,-3.66211,-14.6484
-1.02036,287.227,1169.36,-1449.91,9.15527,-1.83105,-15.2588
-1.02032,278.738,1222.8,-1500.29,13.4277,0,-15.8691
-1.02028,263.987,1219.04,-1481.64,14.6484,1.2207,-13.4277
-1.02024,264.126,1241.17,-1507.52,10.9863,-1.83105,-18.3105
-1.0202,187.17,1252.72,-1440.45,9.76563,-3.05176,-18.9209
-1.02016,224.465,1245.07,-1469.25,9.76563,-1.83105,-20.752
-1.02012,200.251,1250.08,-1449.49,7.93457,-3.05176,-18.9209
-1.02008,152.38,1265.38,-1417.76,10.376,-2.44141,-20.1416
-1.02004,173.811,1280.41,-1455.89,10.9863,-3.05176,-20.752
-1.02,165.879,1273.73,-1439.75,11.5967,-1.83105,-18.9209
-1.01996,113.555,1301.29,-1415.82,11.5967,0.610352,-15.2588
-1.01992,99.3604,1322.44,-1425.14,8.54492,-1.83105,-21.3623
-1.01988,85.3052,1335.8,-1423.33,9.15527,1.2207,-17.7002
-1.01984,48.0103,1329.12,-1377.69,4.27246,-1.83105,-25.6348
-1.0198,102.561,1305.6,-1407.47,9.76563,-1.2207,-19.5313
-1.01976,44.5313,1342.2,-1388.54,9.76563,-1.83105,-15.8691
-1.01972,30.3369,1356.95,-1386.45,12.8174,-1.83105,-14.0381
-1.01968,-0.556641,1384.78,-1388.82,14.6484,3.66211,-10.376
-1.01964,-49.541,1390.49,-1342.48,12.8174,1.2207,-11.5967
-1.0196,-60.2563,1416.51,-1361.4,9.15527,-0.610352,-14.6484
-1.01956,-61.3696,1398.7,-1337.33,11.5967,-1.2207,-12.207
-1.01952,-71.5283,1413.87,-1342.2,7.93457,-0.610352,-18.9209
-1.01948,-105.483,1419.99,-1315.62,9.15527,-0.610352,-22.583
-1.01944,-138.325,1436.55,-1299.06,9.15527,1.83105,-21.3623
-1.0194,-140.273,1454.22,-1314.79,8.54492,2.44141,-16.4795
-1.01936,-289.592,1499.59,-1207.91,12.207,1.83105,-12.207
-1.01932,-194.824,1456.31,-1261.21,14.6484,2.44141,-9.76563
-1.01928,-240.886,1478.02,-1237.41,15.2588,4.27246,-9.15527
-1.01924,-249.236,1494.44,-1248.82,10.9863,0,-14.0381
-1.0192,-269.832,1496.95,-1227.67,9.76563,-1.2207,-18.9209
-1.01916,-306.848,1507.66,-1201.23,7.93457,-1.2207,-19.5313
-1.01912,-352.075,1528.81,-1177.29,4.27246,-4.88281,-23.1934
-1.01908,-402.312,1545.37,-1144.17,6.71387,-0.610352,-19.5313
-1.01904,-373.506,1535.77,-1162.4,9.15527,-0.610352,-16.4795
-1.019,-420.542,1547.88,-1128.03,14.6484,2.44141,-12.8174
-1.01896,-463.682,1564.3,-1098.81,17.0898,3.05176,-6.71387
-1.01892,-420.681,1507.8,-1082.25,13.4277,0.610352,-12.207
-1.01888,-493.601,1589.49,-1099.37,6.71387,0.610352,-15.2588
-1.01884,-523.381,1573.21,-1049.82,7.32422,-2.44141,-17.7002
-1.0188,-538.55,1584.9,-1047.04,5.49316,0,-21.9727
-1.01876,-564.99,1588.1,-1024.91,4.88281,-3.66211,-18.9209
-1.01872,-639.858,1646.54,-1018.51,10.376,3.05176,-11.5967
-1.01868,-614.114,1607.72,-995.273,10.376,4.27246,-11.5967
-1.01864,-626.638,1608.55,-983.167,10.9863,3.66211,-14.6484
-1.0186,-624.551,1592.69,-969.25,8.54492,3.05176,-7.93457
-1.01856,-622.742,1594.08,-971.338,7.32422,1.2207,-15.8691
-1.01852,-695.522,1618.85,-926.111,5.49316,0.610352,-21.9727
-1.01848,-688.704,1614.54,-924.998,5.49316,1.83105,-18.3105
-1.01844,-671.865,1596.03,-924.719,1.83105,-0.610352,-19.5313
-1.0184,-675.344,1581.14,-900.784,5.49316,-0.610352,-18.9209
-1.01836,-736.575,1623.44,-889.79,7.93457,-0.610352,-14.6484
-1.01832,-739.358,1616.07,-878.796,7.32422,0,-14.6484
-1.01828,-749.795,1616.76,-868.081,11.5967,2.44141,-10.376
-1.01824,-843.867,1656.84,-812.556,6.71387,3.66211,-17.7002
-1.0182,-759.397,1594.08,-834.543,1.2207,1.2207,-20.752
-1.01816,-785.977,1611.34,-826.472,3.05176,0.610352,-15.2588
-1.01812,-808.66,1618.71,-810.19,4.27246,3.05176,-15.2588
-1.01808,-802.815,1605.77,-803.372,10.9863,3.66211,-14.0381
-1.01804,-838.44,1614.81,-776.653,9.76563,2.44141,-9.15527
-1.018,-834.822,1608,-772.896,8.54492,3.05176,-10.376
-1.01796,-840.527,1611.89,-771.782,6.10352,3.66211,-10.9863
-1.01792,-862.097,1611.2,-751.187,8.54492,1.2207,-10.9863
-1.01788,-864.88,1574.46,-704.846,3.05176,-1.83105,-22.583
-1.01784,-892.852,1612.73,-719.597,5.49316,3.66211,-17.0898
-1.0178,-916.648,1611.06,-695.522,6.71387,3.66211,-15.8691
-1.01776,-918.735,1601.59,-683.416,6.71387,1.83105,-15.2588
-1.01772,-966.606,1608.55,-645.703,8.54492,6.71387,-13.4277
-1.01768,-959.648,1601.18,-641.389,6.71387,3.05176,-10.9863
-1.01764,-973.425,1606.05,-634.292,6.71387,3.66211,-10.9863
-1.0176,-980.522,1602.29,-623.02,5.49316,2.44141,-8.54492
-1.01756,-1011,1588.1,-577.375,4.27246,0,-12.8174
-1.01752,-1016.98,1581.14,-565.408,-0.610352,-1.2207,-19.5313
-1.01748,-1043.28,1590.6,-548.987,2.44141,-0.610352,-16.4795
-1.01744,-1041.61,1580.72,-539.246,0,1.83105,-16.4795
-1.0174,-1125.25,1600.06,-477.319,2.44141,0,-13.4277
-1.01736,-1085.73,1584.48,-502.09,9.15527,3.05176,-9.15527
-1.01732,-1111.61,1567.08,-456.028,9.15527,6.71387,-7.32422
-1.01728,-1139.3,1581.69,-443.503,6.10352,1.2207,-6.71387
-1.01724,-1196.08,1582.39,-388.396,2.44141,2.44141,-13.4277
-1.0172,-1210.55,1602.85,-398.694,5.49316,1.83105,-17.0898
-1.01716,-1171.45,1546.35,-376.567,2.44141,0.610352,-18.3105
-1.01712,-1175.49,1544.4,-371.279,0.610352,1.83105,-18.9209
-1.01708,-1207.21,1540.36,-334.541,4.27246,1.83105,-15.2588
-1.01704,-1207.08,1528.4,-322.991,4.27246,4.27246,-10.9863
-1.017,-1219.88,1521.3,-303.508,5.49316,3.66211,-4.88281
-1.01696,-1244.09,1512.95,-269.971,10.376,3.66211,-6.71387
-1.01692,-1242.42,1507.24,-268.301,6.71387,5.49316,-6.10352
-1.01688,-1266.08,1487.34,-221.404,1.83105,3.66211,-8.54492
-1.01684,-1255.5,1490.96,-237.129,-0.610352,1.83105,-13.4277
-1.0168,-1274.99,1473.43,-200.112,-1.2207,1.2207,-15.2588
-1.01676,-1303.79,1485.67,-184.248,-1.2207,0,-12.207
-1.01672,-1338.3,1462.29,-125.244,-2.44141,1.83105,-12.8174
-1.01668,-1238.94,1389.51,-145.701,1.2207,1.83105,-7.32422
-1.01664,-1267.61,1430.57,-163.652,7.32422,2.44141,-6.10352
-1.0166,-1365.3,1463.69,-103.535,2.44141,3.05176,-4.27246
-1.01656,-1342.06,1414.01,-68.606,-0.610352,4.27246,-7.93457
-1.01652,-1372.54,1415.4,-43.9746,1.2207,1.83105,-6.10352
-1.01648,-1310.75,1362.93,-48.2886,-3.05176,-0.610352,-13.4277
-1.01644,-1290.01,1323.69,-25.0488,-5.49316,2.44141,-12.207
-1.0164,-1338.58,1352.36,-14.6118,-3.05176,3.05176,-12.207
-1.01636,-1362.24,1349.44,10.2979,-4.27246,1.2207,-10.9863
-1.01632,-1383.25,1331.48,52.8809,0,1.2207,-7.32422
-1.01628,-1392.16,1329.54,60.813,-1.83105,1.2207,-9.76563
-1.01624,-1397.31,1320.91,74.4507,0,1.83105,-9.76563
-1.0162,-1388.4,1307.83,79.043,-3.05176,-1.2207,-10.9863
-1.01616,-1401.34,1291.27,108.962,-2.44141,-0.610352,-9.76563
-1.01612,-1411.92,1277.77,132.202,-3.66211,0,-15.2588
-1.01608,-1444.62,1299.06,142.5,-2.44141,0.610352,-10.9863
-1.01604,-1458.4,1291.41,166.853,-2.44141,5.49316,-4.88281
-1.016,-1468.42,1262.46,205.957,3.66211,4.88281,-4.27246
-1.01596,-1478.16,1250.08,226.135,-0.610352,3.05176,-3.05176
-1.01592,-1453.39,1221.41,234.067,-3.05176,1.83105,-8.54492
-1.01588,-1478.3,1219.18,257.029,-6.10352,1.2207,-10.376
-1.01584,-1508.22,1206.1,301.838,-6.10352,1.2207,-10.376
-1.0158,-1540.22,1198.86,342.751,-6.71387,-0.610352,-9.76563
-1.01576,-1553.86,1184.25,368.635,-6.10352,-1.2207,-10.9863
-1.01572,-1606.05,1215.01,389.092,-5.49316,1.83105,-2.44141
-1.01568,-1591.02,1171.45,419.707,0,4.27246,0.610352
-1.01564,-1573.62,1137.22,435.293,-1.83105,6.71387,-1.2207
-1.0156,-1578.63,1104.51,475.232,-4.88281,1.2207,-1.2207
-1.01556,-1520.88,1076.13,448.652,-7.32422,3.05176,-5.49316
-1.01552,-1614.4,1111.19,498.889,-6.10352,2.44141,-8.54492
-1.01548,-1614.4,1069.31,542.725,-8.54492,-2.44141,-13.4277
-1.01544,-1615.93,1044.68,572.922,-8.54492,0,-12.207
-1.0154,-1488.18,1009.19,473.284,-5.49316,3.05176,-7.93457
-1.01536,-1601.87,1003.9,598.389,-4.27246,3.66211,-3.05176
-1.01532,-1627.76,997.917,628.865,-3.66211,1.83105,-1.83105
-1.01528,-1609.39,965.076,643.616,-1.2207,4.27246,4.27246
-1.01524,-1632.35,951.021,685.364,-3.66211,3.66211,-0.610352
-1.0152,-1630.82,947.681,686.06,-10.9863,0.610352,-10.376
-1.01516,-1626.23,922.493,701.785,-7.93457,0.610352,-8.54492
-1.01512,-1624.28,907.046,715.144,-10.9863,-0.610352,-6.71387
-1.01508,-1622.61,893.547,726.973,-7.93457,0,-6.10352
-1.01504,-1542.17,824.802,715.701,-6.71387,0,0.610352
-1.015,-1612.17,863.906,747.29,-2.44141,3.66211,-0.610352
-1.01496,-1604.79,830.508,773.035,-1.83105,3.66211,0.610352
-1.01492,-1601.46,824.106,776.235,-3.05176,2.44141,2.44141
-1.01488,-1666.58,849.155,810.747,-7.93457,0,-6.10352
-1.01484,-1608,804.902,801.284,-9.76563,2.44141,-6.10352
-1.0148,-1613.98,788.621,823.132,-9.76563,-1.2207,-6.10352
-1.01476,-1600.48,772.061,826.611,-10.9863,0.610352,-3.05176
-1.01472,-1584.06,768.582,806.572,-6.10352,0.610352,3.05176
-1.01468,-1602.43,747.568,855,-6.71387,1.83105,2.44141
-1.01464,-1605.07,738.801,863.35,-6.10352,0,0.610352
-1.0146,-1602.99,722.52,879.91,-3.66211,1.83105,2.44141
-1.01456,-1532.85,676.597,853.33,-7.93457,1.83105,0.610352
-1.01452,-1600.62,710.273,887.842,-10.9863,0,-4.27246
-1.01448,-1597.42,681.05,916.926,-11.5967,1.2207,-3.66211
-1.01444,-1607.58,682.581,924.58,-10.9863,1.2207,-4.27246
-1.0144,-1587.12,597.971,994.995,-10.9863,2.44141,-4.27246
-1.01436,-1602.57,637.493,964.102,-3.66211,1.83105,3.05176
-1.01432,-1579.75,610.496,968.416,-8.54492,2.44141,0.610352
-1.01428,-1603.54,608.13,993.743,-5.49316,4.27246,4.88281
-1.01424,-1663.66,563.32,1102.98,-8.54492,0,-0.610352
-1.0142,-1561.1,514.197,1053.02,-12.8174,0,-4.88281
-1.01416,-1593.66,556.919,1034.24,-7.93457,-1.2207,-1.83105
-1.01412,-1585.59,505.43,1078.63,-13.4277,-0.610352,0.610352
-1.01408,-1618.57,524.077,1088.51,-12.8174,1.2207,2.44141
-1.01404,-1593.94,489.844,1111.33,-6.10352,2.44141,7.93457
-1.014,-1575.71,447.122,1127.48,-8.54492,3.05176,9.15527
-1.01396,-1544.4,427.917,1115.09,-4.88281,3.66211,6.71387
-1.01392,-1572.93,409.827,1153.08,-10.376,3.05176,5.49316
-1.01388,-1467.86,364.46,1099.5,-9.15527,3.05176,-0.610352
-1.01384,-1560.4,376.985,1181.75,-12.207,-0.610352,-2.44141
-1.0138,-1549.97,361.26,1187.31,-9.76563,0,-0.610352
-1.01376,-1533.41,312.275,1231.85,-10.9863,0,1.83105
-1.01372,-1527.7,307.544,1215.7,-8.54492,2.44141,8.54492
-1.01368,-1508.5,267.327,1243.54,-7.32422,2.44141,9.76563
-1.01364,-1498.62,264.265,1233.38,-7.93457,3.05176,12.8174
-1.0136,-1494.02,247.288,1246.32,-7.32422,1.2207,8.54492
-1.01356,-1424.44,193.433,1235.46,-11.5967,3.66211,3.66211
-1.01352,-1540.92,261.899,1275.12,-14.0381,0,-0.610352
-1.01348,-1478.44,193.572,1283.2,-15.2588,-1.2207,-3.66211
-1.01344,-1545.1,222.795,1310.75,-12.8174,-2.44141,2.44141
-1.0134,-1444.2,145.979,1296.28,-12.8174,-0.610352,4.27246
-1.01336,-1455.34,141.804,1309.78,-8.54492,1.2207,10.9863
-1.01332,-1437.25,112.302,1323,-9.15527,0.610352,7.93457
-1.01328,-1430.15,105.762,1323.41,-8.54492,4.27246,13.4277
-1.01324,-1434.46,83.2178,1349.58,-12.207,4.27246,9.76563
-1.0132,-1394.52,50.6543,1342.76,-9.76563,-2.44141,6.10352
-1.01316,-1421.24,61.5088,1357.92,-12.207,0,2.44141
-1.01312,-1404.96,29.502,1370.59,-13.4277,-1.2207,2.44141
-1.01308,-1406.77,5.14893,1399.53,-13.4277,-0.610352,6.71387
-1.01304,-1366.97,-20.1782,1385.34,-10.9863,-1.83105,8.54492
-1.013,-1391.46,-41.748,1432.24,-9.76563,0,12.207
-1.01296,-1317.85,-73.894,1388.96,-5.49316,0.610352,15.2588
-1.01292,-1351.38,-73.6157,1426.25,-7.32422,0.610352,9.76563
-1.01288,-1361.26,-57.0557,1413.87,-10.9863,-0.610352,9.76563
-1.01284,-1381.72,-86.8359,1467.86,-10.9863,-2.44141,5.49316
-1.0128,-1309.91,-129.836,1436.97,-12.207,-3.05176,6.10352
-1.01276,-1203.04,-182.856,1380.47,-13.4277,-0.610352,7.93457
-1.01272,-1395.64,-139.299,1535.21,-11.5967,-0.610352,13.4277
-1.01268,-1236.3,-218.342,1453.11,-10.9863,3.05176,14.0381
-1.01264,-1258.43,-219.038,1477.19,-9.76563,-2.44141,9.76563
-1.0126,-1266.77,-230.032,1491.38,-12.8174,2.44141,10.376
-1.01256,-1245.07,-312.554,1558.04,-13.4277,-1.2207,11.5967
-1.01252,-1132.07,-321.877,1451.58,-12.207,-2.44141,8.54492
-1.01248,-1200.53,-313.667,1514.06,-11.5967,-1.83105,7.32422
-1.01244,-1168.95,-350.684,1520.19,-13.4277,-2.44141,7.93457
-1.0124,-1154.19,-376.011,1528.81,-14.0381,-1.2207,10.376
-1.01236,-1156.7,-410.244,1570.14,-6.10352,1.2207,15.8691
-1.01232,-1131.37,-420.264,1549.55,-6.71387,0,14.0381
-1.01228,-1109.66,-441.833,1547.04,-12.8174,-3.05176,12.8174
-1.01224,-1125.81,-457.28,1580.16,-10.376,-3.66211,13.4277
-1.0122,-1030.76,-546.204,1583.64,-14.6484,-5.49316,1.83105
-1.01216,-1066.38,-519.067,1583.09,-15.2588,-6.71387,7.32422
-1.01212,-1039.94,-548.569,1586.98,-16.4795,-3.66211,10.376
-1.01208,-942.253,-585.725,1522.13,-12.8174,-0.610352,15.2588
-1.01204,-1070,-570.696,1636.66,-10.9863,-3.05176,15.2588
-1.012,-997.778,-611.191,1606.33,-12.207,0,17.7002
-1.01196,-983.167,-631.509,1612.17,-7.32422,0.610352,19.5313
-1.01192,-971.616,-641.807,1607.16,-7.32422,0,15.2588
-1.01188,-970.642,-655.166,1624.97,-14.6484,-4.88281,8.54492
-1.01184,-939.053,-680.354,1617.74,-18.9209,-7.93457,9.76563
-1.0118,-924.719,-696.079,1619.82,-15.8691,-6.10352,6.10352
-1.01176,-924.858,-700.671,1624.14,-18.3105,-6.10352,6.10352
-1.01172,-922.493,-716.536,1633.46,-9.15527,-2.44141,19.5313
-1.01168,-878.796,-731.008,1609.25,-8.54492,-3.66211,18.9209
-1.01164,-875.874,-746.038,1621.22,-6.10352,-1.2207,18.3105
-1.0116,-862.236,-760.232,1621.08,-9.76563,-0.610352,24.4141
-1.01156,-788.342,-803.928,1588.51,-11.5967,-3.05176,13.4277
-1.01152,-835.518,-787.507,1622.33,-15.2588,-3.05176,9.15527
-1.01148,-840.945,-786.951,1625.11,-15.2588,-5.49316,10.376
-1.01144,-821.184,-794.465,1612.03,-17.7002,-4.88281,12.207
-1.0114,-764.963,-858.757,1626.09,-12.8174,-3.66211,10.376
-1.01136,-767.19,-832.317,1599.65,-9.15527,-4.88281,17.0898
-1.01132,-765.798,-844.563,1609.53,-12.8174,-3.05176,14.0381
-1.01128,-754.944,-849.573,1602.71,-7.93457,-2.44141,18.3105
-1.01124,-768.303,-879.075,1651.41,-14.0381,-3.05176,17.0898
-1.0112,-702.341,-896.887,1597,-15.2588,-5.49316,13.4277
-1.01116,-702.341,-900.366,1602.29,-14.0381,-4.27246,11.5967
-1.01112,-676.318,-913.03,1585.45,-17.0898,-7.93457,6.10352
-1.01108,-550.378,-996.665,1547.6,-13.4277,-9.76563,10.376
-1.01104,-733.792,-918.596,1649.19,-10.9863,-4.27246,14.6484
-1.011,-642.224,-953.804,1595.47,-14.0381,-5.49316,13.4277
-1.01096,-609.521,-977.043,1585.73,-10.376,-4.27246,17.7002
-1.01092,-597.693,-989.846,1586.29,-9.76563,-3.05176,17.0898
-1.01088,-533.54,-1031.18,1568.2,-17.0898,-8.54492,8.54492
-1.01084,-597.971,-1013.36,1607.72,-12.207,-5.49316,14.6484
